Datetime,Open,High,Low,Close,Adj Close,Volume
2023-06-01 10:02:00-04:00,202.22999572753906,202.75999450683594,202.14999389648438,202.5998992919922,202.5998992919922,626712
2023-06-01 10:03:00-04:00,202.5850067138672,202.6699981689453,202.25,202.5749969482422,202.5749969482422,454272
2023-06-01 10:04:00-04:00,202.58099365234375,203.17999267578125,202.5399932861328,202.88479614257812,202.88479614257812,729380
2023-06-01 10:05:00-04:00,202.86000061035156,203.34500122070312,202.60000610351562,202.6300048828125,202.6300048828125,651636
2023-06-01 10:06:00-04:00,202.625,203.4499969482422,202.47000122070312,203.24989318847656,203.24989318847656,714232
2023-06-01 10:07:00-04:00,203.21629333496094,203.25,202.8800048828125,202.9600067138672,202.9600067138672,393802
2023-06-01 10:08:00-04:00,202.94540405273438,203.14999389648438,202.6199951171875,202.85549926757812,202.85549926757812,357211
2023-06-01 10:09:00-04:00,202.83999633789062,202.83999633789062,202.17999267578125,202.3603973388672,202.3603973388672,498065
2023-06-01 10:10:00-04:00,202.3699951171875,202.9600067138672,202.3000030517578,202.8000030517578,202.8000030517578,432029
2023-06-01 10:11:00-04:00,202.7899932861328,202.9199981689453,202.58999633789062,202.6300048828125,202.6300048828125,312903
2023-06-01 10:12:00-04:00,202.63999938964844,202.8000030517578,202.10000610351562,202.5749969482422,202.5749969482422,470390
2023-06-01 10:13:00-04:00,202.55999755859375,202.69000244140625,202.05999755859375,202.14559936523438,202.14559936523438,476797
2023-06-01 10:14:00-04:00,202.13409423828125,202.47000122070312,202.08999633789062,202.2899932861328,202.2899932861328,327163
2023-06-01 10:15:00-04:00,202.25999450683594,202.5,202.19000244140625,202.3000030517578,202.3000030517578,357164
2023-06-01 10:16:00-04:00,202.27999877929688,202.5500030517578,202.14999389648438,202.49000549316406,202.49000549316406,305144
2023-06-01 10:17:00-04:00,202.47000122070312,202.49000549316406,202.07000732421875,202.14990234375,202.14990234375,435991
2023-06-01 10:18:00-04:00,202.13389587402344,202.4199981689453,201.7200927734375,201.9145965576172,201.9145965576172,637930
2023-06-01 10:19:00-04:00,201.94000244140625,202.3000030517578,201.9001007080078,202.1999969482422,202.1999969482422,261302
2023-06-01 10:20:00-04:00,202.22500610351562,202.35000610351562,202.0399932861328,202.31500244140625,202.31500244140625,292171
2023-06-01 10:21:00-04:00,202.30999755859375,202.3173065185547,201.02000427246094,201.0500030517578,201.0500030517578,636378
2023-06-01 10:22:00-04:00,201.0424041748047,201.38999938964844,200.6199951171875,201.1658935546875,201.1658935546875,634910
2023-06-01 10:23:00-04:00,201.1898956298828,201.25,200.66000366210938,200.9799041748047,200.9799041748047,364535
2023-06-01 10:24:00-04:00,200.94000244140625,201.0500030517578,200.74000549316406,200.83999633789062,200.83999633789062,286590
2023-06-01 10:25:00-04:00,200.8000030517578,201.08999633789062,200.5399932861328,200.98809814453125,200.98809814453125,424991
2023-06-01 10:26:00-04:00,201.0,201.55999755859375,200.77000427246094,201.3153076171875,201.3153076171875,486265
2023-06-01 10:27:00-04:00,201.3000030517578,201.41900634765625,200.9600067138672,201.09030151367188,201.09030151367188,292051
2023-06-01 10:28:00-04:00,201.08999633789062,201.7899932861328,200.94000244140625,201.61990356445312,201.61990356445312,473712
2023-06-01 10:29:00-04:00,201.66000366210938,201.89999389648438,201.47999572753906,201.72000122070312,201.72000122070312,350050
2023-06-01 10:30:00-04:00,201.74000549316406,201.9600067138672,201.6999969482422,201.80520629882812,201.80520629882812,295210
2023-06-01 10:31:00-04:00,201.7899932861328,201.91000366210938,201.3300018310547,201.44500732421875,201.44500732421875,332947
2023-06-01 10:32:00-04:00,201.49000549316406,201.6999969482422,201.30999755859375,201.5408935546875,201.5408935546875,206012
2023-06-01 10:33:00-04:00,201.54580688476562,201.67999267578125,201.3000030517578,201.63299560546875,201.63299560546875,279312
2023-06-01 10:34:00-04:00,201.64210510253906,201.8699951171875,201.38999938964844,201.40499877929688,201.40499877929688,343668
2023-06-01 10:35:00-04:00,201.40499877929688,201.47000122070312,200.94000244140625,201.07179260253906,201.07179260253906,391566
2023-06-01 10:36:00-04:00,201.0850067138672,201.33999633789062,200.8730926513672,200.9501953125,200.9501953125,336468
2023-06-01 10:37:00-04:00,200.95140075683594,201.74000549316406,200.88999938964844,201.73989868164062,201.73989868164062,441596
2023-06-01 10:38:00-04:00,201.74000549316406,202.35000610351562,201.74000549316406,202.1002960205078,202.1002960205078,619518
2023-06-01 10:39:00-04:00,202.1154022216797,202.52999877929688,202.10000610351562,202.4199981689453,202.4199981689453,376917
2023-06-01 10:40:00-04:00,202.4199981689453,202.7899932861328,202.25,202.69000244140625,202.69000244140625,528536
2023-06-01 10:41:00-04:00,202.6999969482422,202.87449645996094,202.5500030517578,202.67239379882812,202.67239379882812,309755
2023-06-01 10:42:00-04:00,202.67999267578125,203.1284942626953,202.66009521484375,202.91029357910156,202.91029357910156,529814
2023-06-01 10:43:00-04:00,202.89999389648438,203.1999969482422,202.75,203.02999877929688,203.02999877929688,376138
2023-06-01 10:44:00-04:00,203.031005859375,203.1999969482422,202.85000610351562,203.07000732421875,203.07000732421875,355445
2023-06-01 10:45:00-04:00,203.0500946044922,203.3699951171875,202.98159790039062,203.25,203.25,402898
2023-06-01 10:46:00-04:00,203.25210571289062,203.30999755859375,202.9958953857422,203.1999969482422,203.1999969482422,287413
2023-06-01 10:47:00-04:00,203.19000244140625,203.27029418945312,202.8699951171875,202.91000366210938,202.91000366210938,359939
2023-06-01 10:48:00-04:00,202.89999389648438,203.14999389648438,202.8311004638672,202.89999389648438,202.89999389648438,363360
2023-06-01 10:49:00-04:00,202.92999267578125,203.2198944091797,202.89500427246094,203.14500427246094,203.14500427246094,255105
2023-06-01 10:50:00-04:00,203.1199951171875,203.36639404296875,202.97000122070312,203.1082000732422,203.1082000732422,376919
2023-06-01 10:51:00-04:00,203.1186981201172,203.1199951171875,202.6999969482422,202.82000732421875,202.82000732421875,380826
2023-06-01 10:52:00-04:00,202.8000030517578,202.8000030517578,202.6300048828125,202.6750030517578,202.6750030517578,57884
2023-06-01 10:53:00-04:00,202.7957000732422,202.88999938964844,202.67999267578125,202.77999877929688,202.77999877929688,424056
2023-06-01 10:54:00-04:00,202.8000030517578,202.99000549316406,202.6300048828125,202.71009826660156,202.71009826660156,263907
2023-06-01 10:55:00-04:00,202.72500610351562,202.85000610351562,202.50999450683594,202.5399932861328,202.5399932861328,277473
2023-06-01 10:56:00-04:00,202.5399932861328,202.6199951171875,202.3000030517578,202.44000244140625,202.44000244140625,338778
2023-06-01 10:57:00-04:00,202.42999267578125,202.92999267578125,202.4199981689453,202.72169494628906,202.72169494628906,280338
2023-06-01 10:59:00-04:00,202.85000610351562,202.87989807128906,202.8000030517578,202.8699951171875,202.8699951171875,541716
2023-06-01 11:00:00-04:00,202.8699951171875,203.27000427246094,202.7899932861328,203.11300659179688,203.11300659179688,374937
2023-06-01 11:01:00-04:00,203.1199951171875,203.1649932861328,202.9445037841797,203.13999938964844,203.13999938964844,231138
2023-06-01 11:02:00-04:00,203.1199951171875,203.52999877929688,203.11000061035156,203.42520141601562,203.42520141601562,530172
2023-06-01 11:03:00-04:00,203.4149932861328,203.89999389648438,203.32269287109375,203.8238067626953,203.8238067626953,538382
2023-06-01 11:04:00-04:00,203.83729553222656,203.91000366210938,203.6300048828125,203.89999389648438,203.89999389648438,345483
2023-06-01 11:05:00-04:00,203.89999389648438,204.4199981689453,203.8800048828125,204.22000122070312,204.22000122070312,768892
2023-06-01 11:06:00-04:00,204.22079467773438,204.2675018310547,203.6999969482422,203.91000366210938,203.91000366210938,427924
2023-06-01 11:07:00-04:00,203.97500610351562,203.97500610351562,203.6699981689453,203.8000946044922,203.8000946044922,258826
2023-06-01 11:08:00-04:00,203.8300018310547,204.25,203.80999755859375,204.0500030517578,204.0500030517578,387367
2023-06-01 11:09:00-04:00,204.0800018310547,204.38999938964844,203.9199981689453,203.95989990234375,203.95989990234375,399486
2023-06-01 11:10:00-04:00,203.96710205078125,204.10000610351562,203.77000427246094,204.0399932861328,204.0399932861328,327263
2023-06-01 11:11:00-04:00,204.0319061279297,204.2899932861328,203.92999267578125,204.19200134277344,204.19200134277344,279176
2023-06-01 11:12:00-04:00,204.24000549316406,204.5,204.07040405273438,204.47500610351562,204.47500610351562,451073
2023-06-01 11:13:00-04:00,204.4600067138672,204.74000549316406,204.25999450683594,204.3000030517578,204.3000030517578,544385
2023-06-01 11:14:00-04:00,204.29100036621094,204.66000366210938,204.1999969482422,204.64999389648438,204.64999389648438,307733
2023-06-01 11:15:00-04:00,204.63999938964844,204.97000122070312,204.60000610351562,204.74290466308594,204.74290466308594,541383
2023-06-01 11:16:00-04:00,204.75999450683594,204.97999572753906,204.7100067138672,204.7899932861328,204.7899932861328,416395
2023-06-01 11:17:00-04:00,204.77999877929688,204.99000549316406,204.77999877929688,204.93380737304688,204.93380737304688,303260
2023-06-01 11:18:00-04:00,204.94000244140625,204.97999572753906,204.55999755859375,204.82000732421875,204.82000732421875,329112
2023-06-01 11:19:00-04:00,204.7899932861328,204.83999633789062,204.4311065673828,204.52000427246094,204.52000427246094,313109
2023-06-01 11:20:00-04:00,204.51080322265625,204.60000610351562,203.66000366210938,203.94000244140625,203.94000244140625,580838
2023-06-01 11:21:00-04:00,203.95989990234375,204.0800018310547,203.50999450683594,203.92250061035156,203.92250061035156,432469
2023-06-01 11:22:00-04:00,203.90269470214844,204.0,203.74200439453125,203.77999877929688,203.77999877929688,219406
2023-06-01 11:23:00-04:00,203.77279663085938,204.0500030517578,203.77279663085938,204.0050048828125,204.0050048828125,249611
2023-06-01 11:24:00-04:00,204.0,204.25999450683594,203.8000030517578,204.17999267578125,204.17999267578125,258380
2023-06-01 11:25:00-04:00,204.2100067138672,204.32850646972656,204.03829956054688,204.3000030517578,204.3000030517578,204849
2023-06-01 11:26:00-04:00,204.32000732421875,204.36599731445312,204.1699981689453,204.1699981689453,204.1699981689453,236350
2023-06-01 11:27:00-04:00,204.19000244140625,204.24000549316406,204.0,204.0800018310547,204.0800018310547,232578
2023-06-01 11:28:00-04:00,204.0832061767578,204.39999389648438,204.07000732421875,204.29010009765625,204.29010009765625,188517
2023-06-01 11:29:00-04:00,204.2899932861328,204.2899932861328,203.9600067138672,204.0399932861328,204.0399932861328,204882
2023-06-01 11:30:00-04:00,204.02999877929688,204.24000549316406,203.97999572753906,204.0428924560547,204.0428924560547,166472
2023-06-01 11:31:00-04:00,204.05999755859375,204.1199951171875,203.80999755859375,204.0,204.0,292377
2023-06-01 11:32:00-04:00,204.00999450683594,204.1999969482422,203.86000061035156,204.02000427246094,204.02000427246094,221666
2023-06-01 11:33:00-04:00,204.02099609375,204.19000244140625,203.93190002441406,204.1699981689453,204.1699981689453,232570
2023-06-01 11:34:00-04:00,204.17999267578125,204.25,204.0,204.11990356445312,204.11990356445312,253120
2023-06-01 11:35:00-04:00,204.11000061035156,204.42999267578125,204.02000427246094,204.0290985107422,204.0290985107422,286910
2023-06-01 11:36:00-04:00,204.02999877929688,204.3300018310547,204.0211944580078,204.24989318847656,204.24989318847656,184161
2023-06-01 11:37:00-04:00,204.2489013671875,204.69000244140625,204.2489013671875,204.44000244140625,204.44000244140625,393387
2023-06-01 11:38:00-04:00,204.4499969482422,204.5500030517578,203.35000610351562,203.6750030517578,203.6750030517578,748271
2023-06-01 11:39:00-04:00,203.7100067138672,203.85000610351562,203.4199981689453,203.74000549316406,203.74000549316406,394322
2023-06-01 11:40:00-04:00,203.74000549316406,203.8699951171875,203.6300048828125,203.72500610351562,203.72500610351562,251771
2023-06-01 11:41:00-04:00,203.74000549316406,203.8291015625,203.4499969482422,203.6699981689453,203.6699981689453,243077
2023-06-01 11:42:00-04:00,203.6667022705078,203.75,203.5301055908203,203.61000061035156,203.61000061035156,168716
2023-06-01 11:43:00-04:00,203.63279724121094,203.85000610351562,203.55999755859375,203.64999389648438,203.64999389648438,189817
2023-06-01 11:44:00-04:00,203.6750030517578,204.08999633789062,203.64999389648438,203.6898956298828,203.6898956298828,342390
2023-06-01 11:45:00-04:00,203.67999267578125,203.97000122070312,203.6199951171875,203.91009521484375,203.91009521484375,166843
2023-06-01 11:46:00-04:00,203.9199981689453,204.19000244140625,203.77000427246094,204.14999389648438,204.14999389648438,313928
2023-06-01 11:47:00-04:00,204.16990661621094,204.4199981689453,204.1199951171875,204.27000427246094,204.27000427246094,305223
2023-06-01 11:48:00-04:00,204.27000427246094,204.47000122070312,204.1699981689453,204.4553985595703,204.4553985595703,218504
2023-06-01 11:49:00-04:00,204.4449005126953,204.47999572753906,204.18609619140625,204.3000030517578,204.3000030517578,195398
2023-06-01 11:50:00-04:00,204.29339599609375,204.5500030517578,204.27999877929688,204.3800048828125,204.3800048828125,239728
2023-06-01 11:51:00-04:00,204.3800048828125,204.76699829101562,204.3253936767578,204.75999450683594,204.75999450683594,236623
2023-06-01 11:52:00-04:00,204.75999450683594,204.8000030517578,204.5800018310547,204.7584991455078,204.7584991455078,283296
2023-06-01 11:53:00-04:00,204.77999877929688,204.85000610351562,204.7100067138672,204.8000030517578,204.8000030517578,211374
2023-06-01 11:54:00-04:00,204.8000030517578,204.85000610351562,204.52000427246094,204.57000732421875,204.57000732421875,316316
2023-06-01 11:55:00-04:00,204.5500030517578,204.67999267578125,204.33999633789062,204.5998992919922,204.5998992919922,246380
2023-06-01 11:56:00-04:00,204.59019470214844,204.77999877929688,204.5200958251953,204.56520080566406,204.56520080566406,204175
2023-06-01 11:57:00-04:00,204.5699005126953,204.77999877929688,204.4499969482422,204.68299865722656,204.68299865722656,223913
2023-06-01 11:58:00-04:00,204.69639587402344,204.8000030517578,204.58999633789062,204.77999877929688,204.77999877929688,167089
2023-06-01 11:59:00-04:00,204.79539489746094,204.8800048828125,204.6699981689453,204.82000732421875,204.82000732421875,184219
2023-06-01 12:00:00-04:00,204.85000610351562,204.94000244140625,204.4499969482422,204.69500732421875,204.69500732421875,356341
2023-06-01 12:01:00-04:00,204.69239807128906,204.8699951171875,204.44000244140625,204.72999572753906,204.72999572753906,312212
2023-06-01 12:02:00-04:00,204.74000549316406,205.19000244140625,204.72500610351562,205.02000427246094,205.02000427246094,804642
2023-06-01 12:03:00-04:00,205.02000427246094,205.0279998779297,204.6759033203125,204.80999755859375,204.80999755859375,313149
2023-06-01 12:04:00-04:00,204.80999755859375,204.83999633789062,204.66000366210938,204.72000122070312,204.72000122070312,203603
2023-06-01 12:05:00-04:00,204.7100067138672,204.8000030517578,204.50999450683594,204.70010375976562,204.70010375976562,251204
2023-06-01 12:06:00-04:00,204.7017059326172,204.88999938964844,204.69000244140625,204.79010009765625,204.79010009765625,214331
2023-06-01 12:07:00-04:00,204.7899932861328,204.89999389648438,204.61000061035156,204.8000030517578,204.8000030517578,162461
2023-06-01 12:08:00-04:00,204.79660034179688,204.80999755859375,204.61000061035156,204.77000427246094,204.77000427246094,139211
2023-06-01 12:09:00-04:00,204.77999877929688,204.80999755859375,204.6497039794922,204.71009826660156,204.71009826660156,143474
2023-06-01 12:10:00-04:00,204.7100067138672,204.8800048828125,204.60000610351562,204.8699951171875,204.8699951171875,210908
2023-06-01 12:11:00-04:00,204.8800048828125,205.08999633789062,204.85000610351562,205.0500030517578,205.0500030517578,334246
2023-06-01 12:12:00-04:00,205.0596923828125,205.08999633789062,204.52999877929688,204.5449981689453,204.5449981689453,345315
2023-06-01 12:13:00-04:00,204.5500030517578,204.8000030517578,204.49000549316406,204.76010131835938,204.76010131835938,241264
2023-06-01 12:14:00-04:00,204.76519775390625,205.07000732421875,204.72999572753906,205.02000427246094,205.02000427246094,214513
2023-06-01 12:15:00-04:00,205.0399932861328,205.06959533691406,204.8800048828125,204.99000549316406,204.99000549316406,215363
2023-06-01 12:16:00-04:00,204.98739624023438,205.0800018310547,204.83999633789062,204.9499969482422,204.9499969482422,231710
2023-06-01 12:17:00-04:00,204.95989990234375,205.10000610351562,204.91000366210938,204.9499969482422,204.9499969482422,194494
2023-06-01 12:18:00-04:00,204.9499969482422,205.4199981689453,204.94000244140625,205.2100067138672,205.2100067138672,484293
2023-06-01 12:19:00-04:00,205.1999969482422,205.85000610351562,205.1699981689453,205.79910278320312,205.79910278320312,666497
2023-06-01 12:20:00-04:00,205.7899932861328,205.97999572753906,205.6199951171875,205.94000244140625,205.94000244140625,575626
2023-06-01 12:21:00-04:00,205.9199981689453,206.24000549316406,205.76980590820312,206.1199951171875,206.1199951171875,817111
2023-06-01 12:23:00-04:00,205.9499969482422,206.0399932861328,205.94000244140625,206.0050048828125,206.0050048828125,773881
2023-06-01 12:24:00-04:00,205.99510192871094,206.3000030517578,205.99000549316406,206.11500549316406,206.11500549316406,402198
2023-06-01 12:25:00-04:00,206.11000061035156,206.435302734375,206.0850067138672,206.38499450683594,206.38499450683594,412845
2023-06-01 12:26:00-04:00,206.39109802246094,206.75,206.1999969482422,206.74000549316406,206.74000549316406,520874
2023-06-01 12:27:00-04:00,206.72999572753906,206.88999938964844,206.47000122070312,206.6199951171875,206.6199951171875,572934
2023-06-01 12:28:00-04:00,206.61500549316406,206.75,206.2899932861328,206.3000030517578,206.3000030517578,408464
2023-06-01 12:29:00-04:00,206.3000030517578,206.49000549316406,206.10000610351562,206.4149932861328,206.4149932861328,323809
2023-06-01 12:30:00-04:00,206.39999389648438,206.4499969482422,206.22999572753906,206.25999450683594,206.25999450683594,241149
2023-06-01 12:31:00-04:00,206.27459716796875,206.33999633789062,205.8699951171875,205.88999938964844,205.88999938964844,437343
2023-06-01 12:32:00-04:00,205.90829467773438,206.2100067138672,205.89999389648438,206.02999877929688,206.02999877929688,278075
2023-06-01 12:33:00-04:00,206.05960083007812,206.11000061035156,205.92999267578125,206.02000427246094,206.02000427246094,186670
2023-06-01 12:34:00-04:00,206.0095977783203,206.02000427246094,205.52999877929688,205.72999572753906,205.72999572753906,431001
2023-06-01 12:35:00-04:00,205.7299041748047,205.8000030517578,205.54849243164062,205.57479858398438,205.57479858398438,318107
2023-06-01 12:36:00-04:00,205.5500030517578,205.8896942138672,205.41000366210938,205.860107421875,205.860107421875,346183
2023-06-01 12:37:00-04:00,205.8531951904297,205.9499969482422,205.61000061035156,205.80999755859375,205.80999755859375,250540
2023-06-01 12:38:00-04:00,205.80810546875,206.13999938964844,205.7100067138672,206.0399932861328,206.0399932861328,297053
2023-06-01 12:39:00-04:00,206.0399932861328,206.16000366210938,205.92999267578125,206.07000732421875,206.07000732421875,218735
2023-06-01 12:40:00-04:00,206.07000732421875,206.08999633789062,205.69009399414062,205.80999755859375,205.80999755859375,239450
2023-06-01 12:41:00-04:00,205.7899932861328,205.82000732421875,205.58189392089844,205.66310119628906,205.66310119628906,167570
2023-06-01 12:42:00-04:00,205.66000366210938,205.8594970703125,205.63999938964844,205.72000122070312,205.72000122070312,142742
2023-06-01 12:43:00-04:00,205.7440948486328,205.7440948486328,205.57000732421875,205.63699340820312,205.63699340820312,144892
2023-06-01 12:44:00-04:00,205.6215057373047,205.72000122070312,205.42999267578125,205.5847930908203,205.5847930908203,217747
2023-06-01 12:45:00-04:00,205.57220458984375,205.6199951171875,205.2100067138672,205.35499572753906,205.35499572753906,249242
2023-06-01 12:46:00-04:00,205.3699951171875,205.55999755859375,205.0,205.52000427246094,205.52000427246094,391263
2023-06-01 12:47:00-04:00,205.5500030517578,205.64990234375,205.3699951171875,205.5,205.5,252777
2023-06-01 12:48:00-04:00,205.50999450683594,205.58999633789062,205.38999938964844,205.47999572753906,205.47999572753906,155464
2023-06-01 12:49:00-04:00,205.47999572753906,205.50999450683594,205.10000610351562,205.27999877929688,205.27999877929688,244666
2023-06-01 12:50:00-04:00,205.33999633789062,205.44000244140625,205.19000244140625,205.3800048828125,205.3800048828125,151275
2023-06-01 12:51:00-04:00,205.3800048828125,205.64999389648438,205.24000549316406,205.5800018310547,205.5800018310547,271220
2023-06-01 12:52:00-04:00,205.58779907226562,205.8000030517578,205.4499969482422,205.7700958251953,205.7700958251953,285768
2023-06-01 12:53:00-04:00,205.80999755859375,205.91000366210938,205.69000244140625,205.7899932861328,205.7899932861328,226081
2023-06-01 12:54:00-04:00,205.7899932861328,206.0500030517578,205.7899932861328,206.0500030517578,206.0500030517578,277039
2023-06-01 12:55:00-04:00,206.0399932861328,206.39999389648438,206.03280639648438,206.19500732421875,206.19500732421875,485279
2023-06-01 12:56:00-04:00,206.19960021972656,206.3199005126953,206.10000610351562,206.13999938964844,206.13999938964844,186000
2023-06-01 12:57:00-04:00,206.15289306640625,206.33999633789062,206.05999755859375,206.0850067138672,206.0850067138672,207665
2023-06-01 12:58:00-04:00,206.08619689941406,206.3000030517578,206.02999877929688,206.2353057861328,206.2353057861328,202136
2023-06-01 12:59:00-04:00,206.24000549316406,206.35000610351562,206.13999938964844,206.33999633789062,206.33999633789062,170213
2023-06-01 13:00:00-04:00,206.3300018310547,206.43899536132812,206.14999389648438,206.16000366210938,206.16000366210938,335117
2023-06-01 13:01:00-04:00,206.17959594726562,206.17959594726562,205.7100067138672,205.85499572753906,205.85499572753906,326871
2023-06-01 13:02:00-04:00,205.8699951171875,205.9499969482422,205.60000610351562,205.69000244140625,205.69000244140625,257688
2023-06-01 13:03:00-04:00,205.7001953125,205.77999877929688,205.41000366210938,205.57000732421875,205.57000732421875,238507
2023-06-01 13:04:00-04:00,205.55999755859375,205.89999389648438,205.51519775390625,205.8249969482422,205.8249969482422,209717
2023-06-01 13:05:00-04:00,205.82029724121094,205.9600067138672,205.80999755859375,205.83680725097656,205.83680725097656,166149
2023-06-01 13:06:00-04:00,205.8498992919922,205.91000366210938,205.7550048828125,205.91000366210938,205.91000366210938,131316
2023-06-01 13:07:00-04:00,205.9199981689453,206.0800018310547,205.91200256347656,206.0800018310547,206.0800018310547,227873
2023-06-01 13:08:00-04:00,206.0800018310547,206.14990234375,205.85009765625,205.8800048828125,205.8800048828125,174358
2023-06-01 13:09:00-04:00,205.8699951171875,205.94000244140625,205.8000946044922,205.90109252929688,205.90109252929688,109112
2023-06-01 13:10:00-04:00,205.90550231933594,206.16000366210938,205.83999633789062,206.13499450683594,206.13499450683594,235944
2023-06-01 13:11:00-04:00,206.13999938964844,206.13999938964844,205.7100067138672,205.75729370117188,205.75729370117188,235530
2023-06-01 13:12:00-04:00,205.73849487304688,205.9199981689453,205.7100067138672,205.85499572753906,205.85499572753906,113070
2023-06-01 13:13:00-04:00,205.8800048828125,206.27999877929688,205.86500549316406,206.20989990234375,206.20989990234375,286976
2023-06-01 13:14:00-04:00,206.2100067138672,206.3000030517578,206.1199951171875,206.27999877929688,206.27999877929688,165500
2023-06-01 13:15:00-04:00,206.2899932861328,206.3000030517578,206.12179565429688,206.19900512695312,206.19900512695312,133325
2023-06-01 13:16:00-04:00,206.1999969482422,206.22999572753906,206.07000732421875,206.16810607910156,206.16810607910156,137251
2023-06-01 13:17:00-04:00,206.16000366210938,206.19000244140625,205.89999389648438,206.0384979248047,206.0384979248047,217258
2023-06-01 13:18:00-04:00,206.0399932861328,206.27999877929688,205.96499633789062,206.2050018310547,206.2050018310547,211524
2023-06-01 13:19:00-04:00,206.2050018310547,206.3000030517578,206.1699981689453,206.25999450683594,206.25999450683594,187311
2023-06-01 13:20:00-04:00,206.25,206.5500030517578,206.1699981689453,206.4949951171875,206.4949951171875,360682
2023-06-01 13:21:00-04:00,206.50999450683594,206.72999572753906,206.35000610351562,206.69970703125,206.69970703125,362485
2023-06-01 13:22:00-04:00,206.7050018310547,206.99000549316406,206.6300048828125,206.91000366210938,206.91000366210938,378303
2023-06-01 13:23:00-04:00,206.91000366210938,206.9268035888672,206.60000610351562,206.6990966796875,206.6990966796875,277119
2023-06-01 13:24:00-04:00,206.6999969482422,206.8000030517578,206.5,206.7220001220703,206.7220001220703,245805
2023-06-01 13:25:00-04:00,206.74000549316406,206.75,206.32000732421875,206.4001007080078,206.4001007080078,256877
2023-06-01 13:26:00-04:00,206.41990661621094,206.8000030517578,206.39999389648438,206.77000427246094,206.77000427246094,249900
